"Row ID",order_id,order_date,"Customer ID",customer_name,region,"Product ID",category,Sub-Category,"Product Name",sales,Quantity,Discount,profit
500,CA-2016-126158,7/25/2016,SC-20095,"Sanjit Chand",West,FUR-FU-10000073,Furniture,Furnishings,"Deflect-O Glasstique Clear Desk Accessories",69.3,9,0,22.869
501,US-2016-105578,5/30/2016,MY-17380,"Maribeth Yedwab",West,OFF-BI-10001670,"Office Supplies",Binders,"Vinyl Sectional Post Binders",22.62,2,0.7,-15.08
502,US-2016-105578,5/30/2016,MY-17380,"Maribeth Yedwab",West,OFF-BI-10001658,"Office Supplies",Binders,"GBC Standard Therm-A-Bind Covers",14.952,2,0.7,-11.9616
503,US-2016-105578,5/30/2016,MY-17380,"Maribeth Yedwab",West,FUR-CH-10001215,Furniture,Chairs,"Global Troy Executive Leather Low-Back Tilter",801.568,2,0.2,50.098
504,US-2016-105578,5/30/2016,MY-17380,"Maribeth Yedwab",West,OFF-BI-10000831,"Office Supplies",Binders,"Storex Flexible Poly Binders with Double Pockets",2.376,3,0.7,-1.9008
505,US-2016-105578,5/30/2016,MY-17380,"Maribeth Yedwab",West,OFF-PA-10000357,"Office Supplies",Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,0.2,11.8871
514,CA-2017-163405,12/21/2017,BN-11515,"Bradley Nguyen",West,OFF-AR-10003811,"Office Supplies",Art,"Newell 327",6.63,3,0,1.7901
515,CA-2017-163405,12/21/2017,BN-11515,"Bradley Nguyen",West,OFF-AR-10001246,"Office Supplies",Art,"Newell 317",5.88,2,0,1.7052
516,CA-2017-127432,1/22/2017,AD-10180,"Alan Dominguez",West,TEC-CO-10003236,Technology,Copiers,"Canon Image Class D660 Copier",2999.95,5,0,1379.977
517,CA-2017-127432,1/22/2017,AD-10180,"Alan Dominguez",West,OFF-ST-10004507,"Office Supplies",Storage,"Advantus Rolling Storage Box",51.45,3,0,13.8915
518,CA-2017-127432,1/22/2017,AD-10180,"Alan Dominguez",West,OFF-PA-10001667,"Office Supplies",Paper,"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)",11.96,2,0,5.382
519,CA-2017-127432,1/22/2017,AD-10180,"Alan Dominguez",West,OFF-ST-10004459,"Office Supplies",Storage,"Tennsco Single-Tier Lockers",1126.02,3,0,56.301
524,US-2016-139486,5/21/2016,LH-17155,"Logan Haushalter",West,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",55.176,3,0.2,-12.4146
525,US-2016-139486,5/21/2016,LH-17155,"Logan Haushalter",West,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",66.26,2,0,27.1666
532,CA-2015-102848,11-07-2015,KB-16240,"Karen Bern",West,FUR-CH-10000595,Furniture,Chairs,"Safco Contoured Stacking Chairs",190.72,1,0.2,11.92
533,US-2017-129441,09-07-2017,JC-15340,"Jasper Cacioppo",West,FUR-FU-10000448,Furniture,Furnishings,"Tenex Chairmats For Use With Carpeted Floors",47.94,3,0,2.397
536,CA-2016-126613,07-10-2016,AA-10375,"Allen Armold",West,OFF-ST-10001325,"Office Supplies",Storage,"Sterilite Officeware Hinged File Box",16.768,2,0.2,1.4672
542,CA-2016-136924,7/14/2016,ES-14080,"Erin Smith",West,TEC-PH-10002262,Technology,Phones,"LG Electronics Tone+ HBS-730 Bluetooth Headset",380.864,8,0.2,38.0864
552,CA-2016-136406,4/15/2016,BD-11320,"Bill Donatelli",West,FUR-CH-10002024,Furniture,Chairs,"HON 5400 Series Task Chairs for Big and Tall",1121.568,2,0.2,0
555,CA-2017-100650,6/29/2017,DK-13225,"Dean Katz",West,OFF-ST-10001780,"Office Supplies",Storage,"Tennsco 16-Compartment Lockers with Coat Rack",1295.78,2,0,310.9872
557,CA-2016-113243,06-10-2016,OT-18730,"Olvera Toch",West,OFF-LA-10001297,"Office Supplies",Labels,"Avery 473",20.7,2,0,9.936
558,CA-2016-113243,06-10-2016,OT-18730,"Olvera Toch",West,FUR-TA-10004256,Furniture,Tables,"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables",1335.68,4,0.2,-217.048
559,CA-2016-113243,06-10-2016,OT-18730,"Olvera Toch",West,OFF-PA-10003441,"Office Supplies",Paper,"Xerox 226",32.4,5,0,15.552
560,CA-2017-118731,11/20/2017,LP-17080,"Liz Pelletier",West,FUR-FU-10003347,Furniture,Furnishings,"Coloredge Poster Frame",42.6,3,0,16.614
561,CA-2017-118731,11/20/2017,LP-17080,"Liz Pelletier",West,OFF-BI-10000069,"Office Supplies",Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7,0.2,27.3182
564,CA-2015-130736,12-07-2015,JF-15490,"Jeremy Farry",West,OFF-FA-10003467,"Office Supplies",Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0,0
565,CA-2015-130736,12-07-2015,JF-15490,"Jeremy Farry",West,OFF-LA-10000634,"Office Supplies",Labels,"Avery 509",2.61,1,0,1.2006
566,CA-2017-137099,12-07-2017,FP-14320,"Frank Preis",West,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",374.376,3,0.2,46.797
567,CA-2017-156951,10-01-2017,EB-13840,"Ellis Ballard",West,OFF-PA-10004530,"Office Supplies",Paper,"Personal Creations Ink Jet Cards and Labels",91.84,8,0,45.0016
568,CA-2017-156951,10-01-2017,EB-13840,"Ellis Ballard",West,OFF-BI-10001107,"Office Supplies",Binders,"GBC White Gloss Covers, Plain Front",81.088,7,0.2,27.3672
569,CA-2017-156951,10-01-2017,EB-13840,"Ellis Ballard",West,OFF-PA-10004451,"Office Supplies",Paper,"Xerox 222",19.44,3,0,9.3312
570,CA-2017-156951,10-01-2017,EB-13840,"Ellis Ballard",West,FUR-CH-10004997,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs",451.152,3,0.2,0
575,CA-2016-127250,11-03-2016,SF-20200,"Sarah Foster",West,OFF-AR-10003394,"Office Supplies",Art,"Newell 332",8.82,3,0,2.3814
576,CA-2015-149713,9/18/2015,TG-21640,"Trudy Glocke",West,OFF-PA-10004530,"Office Supplies",Paper,"Personal Creations Ink Jet Cards and Labels",160.72,14,0,78.7528
577,CA-2015-149713,9/18/2015,TG-21640,"Trudy Glocke",West,OFF-PA-10001450,"Office Supplies",Paper,"Rediform S.O.S. Phone Message Books",19.92,4,0,9.7608
578,CA-2015-149713,9/18/2015,TG-21640,"Trudy Glocke",West,OFF-SU-10001574,"Office Supplies",Supplies,"Acme Value Line Scissors",7.3,2,0,2.19
581,CA-2015-132906,09-10-2015,CC-12145,"Charles Crestani",West,OFF-SU-10004498,"Office Supplies",Supplies,"Martin-Yale Premier Letter Opener",51.52,4,0,1.5456
582,CA-2017-145233,12-01-2017,DV-13465,"Dianna Vittorini",West,TEC-PH-10004977,Technology,Phones,"GE 30524EE4",470.376,3,0.2,52.9173
583,CA-2017-145233,12-01-2017,DV-13465,"Dianna Vittorini",West,TEC-PH-10000586,Technology,Phones,"AT&T SB67148 SynJ",105.584,2,0.2,9.2386
584,CA-2017-145233,12-01-2017,DV-13465,"Dianna Vittorini",West,OFF-AP-10000358,"Office Supplies",Appliances,"Fellowes Basic Home/Office Series Surge Protectors",31.152,3,0.2,3.5046
585,CA-2017-145233,12-01-2017,DV-13465,"Dianna Vittorini",West,OFF-BI-10002764,"Office Supplies",Binders,"Recycled Pressboard Report Cover with Reinforced Top Hinge",6.783,7,0.7,-4.7481
586,CA-2017-145233,12-01-2017,DV-13465,"Dianna Vittorini",West,TEC-PH-10001254,Technology,Phones,"Jabra BIZ 2300 Duo QD Duo Corded Headset",406.368,4,0.2,30.4776
589,US-2016-156986,3/20/2016,ZC-21910,"Zuschuss Carroll",West,TEC-PH-10003800,Technology,Phones,"i.Sound Portable Power - 8000 mAh",84.784,2,0.2,-20.1362
590,US-2016-156986,3/20/2016,ZC-21910,"Zuschuss Carroll",West,OFF-PA-10002005,"Office Supplies",Paper,"Xerox 225",20.736,4,0.2,7.2576
591,US-2016-156986,3/20/2016,ZC-21910,"Zuschuss Carroll",West,OFF-BI-10002498,"Office Supplies",Binders,"Clear Mylar Reinforcing Strips",16.821,3,0.7,-12.8961
592,US-2016-156986,3/20/2016,ZC-21910,"Zuschuss Carroll",West,OFF-PA-10004101,"Office Supplies",Paper,"Xerox 1894",10.368,2,0.2,3.6288
595,CA-2014-131450,08-08-2014,LR-16915,"Lena Radford",West,OFF-AP-10004708,"Office Supplies",Appliances,"Fellowes Superior 10 Outlet Split Surge Protector",76.12,2,0,22.0748
596,CA-2014-131450,08-08-2014,LR-16915,"Lena Radford",West,TEC-CO-10004115,Technology,Copiers,"Sharp AL-1530CS Digital Copier",1199.976,3,0.2,434.9913
597,CA-2014-131450,08-08-2014,LR-16915,"Lena Radford",West,TEC-PH-10002398,Technology,Phones,"AT&T 1070 Corded Phone",445.96,5,0.2,55.745
598,CA-2014-131450,08-08-2014,LR-16915,"Lena Radford",West,FUR-FU-10001979,Furniture,Furnishings,"Dana Halogen Swing-Arm Architect Lamp",327.76,8,0,91.7728
628,CA-2017-153787,5/19/2017,AT-10735,"Annie Thurman",West,OFF-AP-10001563,"Office Supplies",Appliances,"Belkin Premiere Surge Master II 8-outlet surge protector",97.16,2,0,28.1764
631,US-2016-135720,12-11-2016,FM-14380,"Fred McMath",West,OFF-ST-10001963,"Office Supplies",Storage,"Tennsco Regal Shelving Units",243.384,3,0.2,-51.7191
632,US-2016-135720,12-11-2016,FM-14380,"Fred McMath",West,TEC-AC-10001267,Technology,Accessories,"Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...",119.8,5,0.2,29.95
633,US-2016-135720,12-11-2016,FM-14380,"Fred McMath",West,TEC-PH-10002103,Technology,Phones,"Jabra SPEAK 410",300.768,4,0.2,30.0768
637,US-2016-123470,8/15/2016,ME-17725,"Max Engle",West,OFF-BI-10001989,"Office Supplies",Binders,"Premium Transparent Presentation Covers by GBC",18.882,3,0.7,-13.8468
638,US-2016-123470,8/15/2016,ME-17725,"Max Engle",West,OFF-AP-10003287,"Office Supplies",Appliances,"Tripp Lite TLP810NET Broadband Surge for Modem/Fax",122.328,3,0.2,12.2328
639,CA-2016-115917,5/20/2016,RB-19465,"Rick Bensley",West,FUR-FU-10000576,Furniture,Furnishings,"Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",1049.2,5,0,272.792
640,CA-2016-115917,5/20/2016,RB-19465,"Rick Bensley",West,OFF-BI-10004728,"Office Supplies",Binders,"Wilson Jones Turn Tabs Binder Tool for Ring Binders",15.424,4,0.2,5.0128
642,CA-2017-167913,7/30/2017,JL-15835,"John Lee",West,OFF-ST-10000585,"Office Supplies",Storage,"Economy Rollaway Files",330.4,2,0,85.904
643,CA-2017-167913,7/30/2017,JL-15835,"John Lee",West,OFF-LA-10002787,"Office Supplies",Labels,"Avery 480",26.25,7,0,12.6
647,CA-2016-103947,04-01-2016,BB-10990,"Barry Blumstein",West,OFF-FA-10003112,"Office Supplies",Fasteners,Staples,31.56,5,0.2,9.8625
648,CA-2016-103947,04-01-2016,BB-10990,"Barry Blumstein",West,OFF-AP-10002350,"Office Supplies",Appliances,"Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector",30.144,2,0.2,3.0144
649,CA-2016-160745,12-11-2016,AR-10825,"Anthony Rawles",West,FUR-FU-10001935,Furniture,Furnishings,"3M Hangers With Command Adhesive",14.8,4,0,6.068
650,CA-2016-160745,12-11-2016,AR-10825,"Anthony Rawles",West,TEC-PH-10003273,Technology,Phones,"AT&T TR1909W",302.376,3,0.2,22.6782
651,CA-2016-160745,12-11-2016,AR-10825,"Anthony Rawles",West,TEC-AC-10001142,Technology,Accessories,"First Data FD10 PIN Pad",316,4,0,31.6
693,CA-2015-131534,3/28/2015,AB-10165,"Alan Barnes",West,TEC-AC-10002253,Technology,Accessories,"Imation Bio 8GB USB Flash Drive Imation Corp",166.24,1,0,24.936
694,CA-2015-131534,3/28/2015,AB-10165,"Alan Barnes",West,OFF-PA-10000743,"Office Supplies",Paper,"Xerox 1977",33.4,5,0,16.032
703,CA-2016-163755,11-04-2016,AS-10285,"Alejandro Savely",West,FUR-FU-10003394,Furniture,Furnishings,"Tenex "The Solids"" Textured Chair Mats"",209.88,3,0,35.6796
704,CA-2015-142027,04-09-2015,JK-15370,"Jay Kimmel",West,FUR-TA-10002774,Furniture,Tables,"Laminate Occasional Tables",369.912,3,0.2,-13.8717
716,CA-2014-153150,07-01-2014,Dl-13600,"Dorris liebe",West,OFF-BI-10003355,"Office Supplies",Binders,"Cardinal Holdit Business Card Pockets",19.92,5,0.2,6.972
719,CA-2014-104472,06-02-2014,CK-12325,"Christine Kargatis",West,OFF-BI-10001658,"Office Supplies",Binders,"GBC Standard Therm-A-Bind Covers",59.808,3,0.2,19.4376
720,CA-2014-104472,06-02-2014,CK-12325,"Christine Kargatis",West,FUR-FU-10000246,Furniture,Furnishings,"Aluminum Document Frame",73.32,6,0,21.996
721,CA-2016-112942,2/13/2016,RD-19810,"Ross DeVincentis",West,OFF-PA-10004092,"Office Supplies",Paper,"Tops Green Bar Computer Printout Paper",146.82,3,0,73.41
733,CA-2017-131954,1/21/2017,DS-13030,"Darrin Sayre",West,OFF-ST-10000736,"Office Supplies",Storage,"Carina Double Wide Media Storage Towers in Natural & Black",242.94,3,0,9.7176
734,CA-2017-131954,1/21/2017,DS-13030,"Darrin Sayre",West,TEC-AC-10003610,Technology,Accessories,"Logitech Illuminated - Keyboard",179.97,3,0,86.3856
735,CA-2017-131954,1/21/2017,DS-13030,"Darrin Sayre",West,OFF-BI-10003982,"Office Supplies",Binders,"Wilson Jones Century Plastic Molded Ring Binders",99.696,6,0.2,33.6474
736,CA-2017-131954,1/21/2017,DS-13030,"Darrin Sayre",West,OFF-BI-10003291,"Office Supplies",Binders,"Wilson Jones Leather-Like Binders with DublLock Round Rings",27.936,4,0.2,9.4284
737,CA-2017-131954,1/21/2017,DS-13030,"Darrin Sayre",West,FUR-BO-10001619,Furniture,Bookcases,"O'Sullivan Cherrywood Estates Traditional Bookcase",84.98,1,0,18.6956
738,CA-2017-131954,1/21/2017,DS-13030,"Darrin Sayre",West,OFF-BI-10000138,"Office Supplies",Binders,"Acco Translucent Poly Ring Binders",18.72,5,0.2,6.552
739,CA-2014-132500,09-08-2014,GZ-14470,"Gary Zandusky",West,TEC-AC-10001383,Technology,Accessories,"Logitech Wireless Touch Keyboard K400",49.98,2,0,8.4966
747,CA-2014-124429,5/27/2014,MH-17785,"Maya Herman",West,FUR-TA-10002607,Furniture,Tables,"KI Conference Tables",567.12,10,0.2,-28.356
748,CA-2014-124429,5/27/2014,MH-17785,"Maya Herman",West,OFF-ST-10001809,"Office Supplies",Storage,"Fellowes Officeware Wire Shelving",359.32,4,0,7.1864
754,CA-2016-110499,04-07-2016,YC-21895,"Yoseph Carroll",West,TEC-CO-10002095,Technology,Copiers,"Hewlett Packard 610 Color Digital Copier / Printer",1199.976,3,0.2,374.9925
755,CA-2015-135272,12-07-2015,MS-17830,"Melanie Seite",West,FUR-FU-10002759,Furniture,Furnishings,"12-1/2 Diameter Round Wall Clock",79.92,4,0,28.7712
761,CA-2015-112319,8/31/2015,AR-10510,"Andrew Roberts",West,OFF-PA-10003441,"Office Supplies",Paper,"Xerox 226",58.32,9,0,27.9936
778,CA-2015-144267,8/21/2015,NZ-18565,"Nick Zandusky",West,FUR-CH-10002335,Furniture,Chairs,"Hon GuestStacker Chair",544.008,3,0.2,40.8006
779,CA-2015-144267,8/21/2015,NZ-18565,"Nick Zandusky",West,OFF-PA-10000157,"Office Supplies",Paper,"Xerox 191",59.94,3,0,28.1718
780,CA-2015-144267,8/21/2015,NZ-18565,"Nick Zandusky",West,OFF-PA-10001947,"Office Supplies",Paper,"Xerox 1974",23.92,4,0,11.7208
781,CA-2015-144267,8/21/2015,NZ-18565,"Nick Zandusky",West,OFF-PA-10003657,"Office Supplies",Paper,"Xerox 1927",4.28,1,0,1.926
787,CA-2017-129567,3/17/2017,CL-12565,"Clay Ludtke",West,OFF-BI-10000014,"Office Supplies",Binders,"Heavy-Duty E-Z-D Binders",17.456,2,0.2,5.8914
788,CA-2015-154620,12-12-2015,LT-17110,"Liz Thompson",West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.928,2,0.2,34.8928
794,CA-2014-156433,9/20/2014,ES-14020,"Erica Smith",West,OFF-LA-10001569,"Office Supplies",Labels,"Avery 499",9.96,2,0,4.5816
795,CA-2014-156433,9/20/2014,ES-14020,"Erica Smith",West,OFF-PA-10003724,"Office Supplies",Paper,"Wirebound Message Book, 4 per Page",21.72,4,0,10.6428
800,CA-2015-101910,11/27/2015,CD-11920,"Carlos Daly",West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.2,17.745
801,CA-2017-105809,2/20/2017,HW-14935,"Helen Wasserman",West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14" Contract Wall Clock"",22.23,1,0,7.3359
802,CA-2017-105809,2/20/2017,HW-14935,"Helen Wasserman",West,TEC-PH-10001580,Technology,Phones,"Logitech Mobile Speakerphone P710e - speaker phone",215.968,2,0.2,18.8972
805,CA-2017-135783,4/22/2017,GM-14440,"Gary McGarr",West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
806,CA-2014-134313,11-01-2014,RA-19915,"Russell Applegate",West,OFF-AR-10001897,"Office Supplies",Art,"Model L Table or Wall-Mount Pencil Sharpener",43.176,3,0.2,4.3176
807,CA-2014-134313,11-01-2014,RA-19915,"Russell Applegate",West,TEC-PH-10001795,Technology,Phones,"ClearOne CHATAttach 160 - speaker phone",1983.968,4,0.2,247.996
810,CA-2014-151995,10/13/2014,ZC-21910,"Zuschuss Carroll",West,OFF-AR-10003190,"Office Supplies",Art,"Newell 32",11.52,4,0,3.2256
811,CA-2014-151995,10/13/2014,ZC-21910,"Zuschuss Carroll",West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29" High Table Top"",1298.55,5,0,311.652
812,CA-2014-151995,10/13/2014,ZC-21910,"Zuschuss Carroll",West,OFF-AP-10000240,"Office Supplies",Appliances,"Belkin F9G930V10-GRY 9 Outlet Surge",213.92,4,0,62.0368
813,CA-2014-151995,10/13/2014,ZC-21910,"Zuschuss Carroll",West,TEC-AC-10001101,Technology,Accessories,"Sony 16GB Class 10 Micro SDHC R40 Memory Card",25.78,2,0,2.578
814,CA-2017-143686,5/14/2017,PJ-19015,"Pauline Johnson",West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
815,CA-2017-143686,5/14/2017,PJ-19015,"Pauline Johnson",West,TEC-AC-10001838,Technology,Accessories,"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",1399.93,7,0,601.9699
825,US-2014-102071,05-09-2014,PG-18820,"Patrick Gardner",West,TEC-AC-10003441,Technology,Accessories,"Kingston Digital DataTraveler 32GB USB 2.0",67.8,4,0,4.068
826,US-2014-102071,05-09-2014,PG-18820,"Patrick Gardner",West,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",167.97,3,0,40.3128
843,CA-2016-161669,11-07-2016,EM-14095,"Eudokia Martin",West,OFF-BI-10001294,"Office Supplies",Binders,"Fellowes Binding Cases",37.44,4,0.2,11.7
844,CA-2016-161669,11-07-2016,EM-14095,"Eudokia Martin",West,OFF-BI-10001636,"Office Supplies",Binders,"Ibico Plastic and Wire Spiral Binding Combs",26.976,4,0.2,8.7672
845,CA-2016-161669,11-07-2016,EM-14095,"Eudokia Martin",West,OFF-SU-10002503,"Office Supplies",Supplies,"Acme Preferred Stainless Steel Scissors",11.36,2,0,3.2944
846,CA-2016-161669,11-07-2016,EM-14095,"Eudokia Martin",West,OFF-LA-10004093,"Office Supplies",Labels,"Avery 486",14.62,2,0,6.8714
851,CA-2016-152534,6/20/2016,DP-13105,"Dave Poirier",West,OFF-AR-10002335,"Office Supplies",Art,"DIXON Oriole Pencils",5.16,2,0,1.3416
852,CA-2016-152534,6/20/2016,DP-13105,"Dave Poirier",West,OFF-PA-10001870,"Office Supplies",Paper,"Xerox 202",38.88,6,0,18.6624
861,CA-2014-133851,06-09-2014,CM-12445,"Chuck Magee",West,OFF-SU-10001225,"Office Supplies",Supplies,"Staple remover",7.36,2,0,0.1472
862,CA-2014-133851,06-09-2014,CM-12445,"Chuck Magee",West,OFF-AR-10003752,"Office Supplies",Art,"Deluxe Chalkboard Eraser Cleaner",23.1,2,0,10.626
883,US-2017-123463,12/23/2017,GZ-14470,"Gary Zandusky",West,OFF-AR-10001118,"Office Supplies",Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,0,5.9312
886,CA-2015-143602,4/25/2015,JS-15595,"Jill Stevenson",West,OFF-BI-10002071,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings",13.944,3,0.2,4.5318
887,CA-2017-115364,6/26/2017,OT-18730,"Olvera Toch",West,OFF-ST-10002486,"Office Supplies",Storage,"Eldon Shelf Savers Cubes and Bins",83.76,12,0,1.6752
889,CA-2014-104976,12-09-2014,CK-12760,"Cyma Kinney",West,OFF-PA-10003845,"Office Supplies",Paper,"Xerox 1987",34.68,6,0,16.9932
895,CA-2016-105494,11-10-2016,PC-18745,"Pamela Coakley",West,OFF-ST-10002205,"Office Supplies",Storage,"File Shuttle I and Handi-File",155.82,7,0,42.0714
896,CA-2016-105494,11-10-2016,PC-18745,"Pamela Coakley",West,OFF-BI-10003364,"Office Supplies",Binders,"Binding Machine Supplies",70.008,3,0.2,24.5028
904,CA-2016-130477,04-08-2016,LC-17140,"Logan Currie",West,OFF-PA-10002947,"Office Supplies",Paper,"Xerox 1923",20.04,3,0,9.6192
905,CA-2016-130477,04-08-2016,LC-17140,"Logan Currie",West,OFF-ST-10002583,"Office Supplies",Storage,"Fellowes Neat Ideas Storage Cubes",64.96,2,0,2.5984
906,CA-2016-130477,04-08-2016,LC-17140,"Logan Currie",West,OFF-PA-10000019,"Office Supplies",Paper,"Xerox 1931",12.96,2,0,6.2208
938,US-2017-111745,11-05-2017,RA-19885,"Ruben Ausman",West,TEC-AC-10003911,Technology,Accessories,"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",159.99,1,0,54.3966
939,CA-2015-148250,12/13/2015,RP-19270,"Rachel Payne",West,OFF-PA-10000289,"Office Supplies",Paper,"Xerox 213",12.96,2,0,6.2208
940,CA-2015-148250,12/13/2015,RP-19270,"Rachel Payne",West,OFF-AP-10003040,"Office Supplies",Appliances,"Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection",134.48,4,0,34.9648
943,CA-2016-142958,12/13/2016,RW-19630,"Rob Williams",West,FUR-TA-10000577,Furniture,Tables,"Bretford CR4500 Series Slim Rectangular Table",1114.272,4,0.2,41.7852
944,CA-2015-120880,5/29/2015,JL-15850,"John Lucas",West,OFF-PA-10004101,"Office Supplies",Paper,"Xerox 1894",32.4,5,0,15.552
945,CA-2015-120880,5/29/2015,JL-15850,"John Lucas",West,OFF-ST-10001496,"Office Supplies",Storage,"Standard Rollaway File with Lock",540.57,3,0,140.5482
946,CA-2015-120880,5/29/2015,JL-15850,"John Lucas",West,OFF-BI-10002931,"Office Supplies",Binders,"Avery Trapezoid Extra Heavy Duty 4" Binders"",167.76,5,0.2,62.91
947,US-2015-140200,7/26/2015,CA-12775,"Cynthia Arntzen",West,FUR-TA-10002356,Furniture,Tables,"Bevis Boat-Shaped Conference Table",393.165,3,0.5,-204.4458
957,CA-2017-102414,5/15/2017,JA-15970,"Joseph Airdo",West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,1,0.2,2.5893
958,CA-2017-102414,5/15/2017,JA-15970,"Joseph Airdo",West,OFF-BI-10004465,"Office Supplies",Binders,"Avery Durable Slant Ring Binders",4.752,2,0.7,-3.168
960,CA-2015-112571,9/22/2015,DL-12925,"Daniel Lacy",West,FUR-FU-10004188,Furniture,Furnishings,"Luxo Professional Combination Clamp-On Lamps",204.6,2,0,53.196
961,CA-2017-152142,11/14/2017,LW-16990,"Lindsay Williams",West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
963,CA-2016-120859,09-01-2016,CV-12805,"Cynthia Voltz",West,OFF-EN-10001335,"Office Supplies",Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0,10.94
977,US-2017-100209,07-09-2017,TD-20995,"Tamara Dahlen",West,OFF-BI-10002012,"Office Supplies",Binders,"Wilson Jones Easy Flow II Sheet Lifters",1.08,2,0.7,-0.792
982,CA-2014-163419,11-11-2014,TZ-21580,"Tracy Zic",West,OFF-AR-10000034,"Office Supplies",Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,1,0.2,0.8056
983,CA-2014-163419,11-11-2014,TZ-21580,"Tracy Zic",West,TEC-PH-10000560,Technology,Phones,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",559.984,2,0.2,55.9984
984,CA-2014-163419,11-11-2014,TZ-21580,"Tracy Zic",West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,0.2,75.49
993,CA-2016-105585,8/26/2016,RF-19735,"Roland Fjeld",West,OFF-FA-10002983,"Office Supplies",Fasteners,"Advantus SlideClip Paper Clips",10.23,3,0,4.9104
994,CA-2016-105585,8/26/2016,RF-19735,"Roland Fjeld",West,OFF-PA-10003625,"Office Supplies",Paper,"Xerox 1979",154.9,5,0,69.705
1001,CA-2016-155488,11/13/2016,FM-14290,"Frank Merwin",West,OFF-AR-10002956,"Office Supplies",Art,"Boston 16801 Nautilus Battery Pencil Sharpener",44.02,2,0,11.4452
1005,CA-2015-126445,8/27/2015,RA-19945,"Ryan Akin",West,OFF-ST-10000046,"Office Supplies",Storage,"Fellowes Super Stor/Drawer Files",484.65,3,0,92.0835
1007,CA-2015-105312,11-06-2015,MT-17815,"Meg Tillman",West,OFF-EN-10002600,"Office Supplies",Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478
1008,CA-2015-105312,11-06-2015,MT-17815,"Meg Tillman",West,OFF-BI-10002049,"Office Supplies",Binders,"UniKeep View Case Binders",4.401,3,0.7,-3.5208
1012,CA-2017-118437,6/17/2017,PF-19165,"Philip Fox",West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",155.25,3,0,46.575
1013,CA-2017-118437,6/17/2017,PF-19165,"Philip Fox",West,OFF-ST-10003722,"Office Supplies",Storage,"Project Tote Personal File",14.03,1,0,4.0687
1014,US-2015-126214,12/21/2015,JS-15880,"John Stevenson",West,FUR-TA-10003748,Furniture,Tables,"Bevis 36 x 72 Conference Tables",1618.37,13,0,356.0414
1015,US-2015-126214,12/21/2015,JS-15880,"John Stevenson",West,TEC-AC-10003198,Technology,Accessories,"Enermax Acrylux Wireless Keyboard",99.6,1,0,36.852
1016,CA-2015-133025,9/17/2015,MO-17800,"Meg O'Connel",West,OFF-PA-10004100,"Office Supplies",Paper,"Xerox 216",32.4,5,0,15.552
