"Row ID",order_id,order_date,"Customer ID",customer_name,region,"Product ID",category,Sub-Category,"Product Name",sales,Quantity,Discount,profit
766,CA-2014-162775,1/13/2014,CS-12250,"Chris Selesnick",South,TEC-AC-10003174,Technology,Accessories,"Plantronics S12 Corded Telephone Headset System",646.74,6,0,258.696
772,CA-2017-104220,1/30/2017,BV-11245,"Benjamin Venier",Central,TEC-PH-10004614,Technology,Phones,"AT&T 841000 Phone",207,3,0,51.75
783,US-2015-157014,10-03-2015,BM-11785,"Bryan Mills",East,TEC-AC-10002167,Technology,Accessories,"Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive",24,2,0.2,-2.7
785,US-2015-157014,10-03-2015,BM-11785,"Bryan Mills",East,TEC-AC-10000057,Technology,Accessories,"Microsoft Natural Ergonomic Keyboard 4000",47.984,2,0.2,0.5998
793,CA-2016-105256,5/20/2016,JK-15730,"Joe Kamberova",South,TEC-PH-10001530,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",1363.96,5,0.2,85.2475
802,CA-2017-105809,2/20/2017,HW-14935,"Helen Wasserman",West,TEC-PH-10001580,Technology,Phones,"Logitech Mobile Speakerphone P710e - speaker phone",215.968,2,0.2,18.8972
807,CA-2014-134313,11-01-2014,RA-19915,"Russell Applegate",West,TEC-PH-10001795,Technology,Phones,"ClearOne CHATAttach 160 - speaker phone",1983.968,4,0.2,247.996
809,CA-2015-140921,02-03-2015,AA-10375,"Allen Armold",Central,TEC-AC-10004901,Technology,Accessories,"Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ",149.97,3,0,50.9898
813,CA-2014-151995,10/13/2014,ZC-21910,"Zuschuss Carroll",West,TEC-AC-10001101,Technology,Accessories,"Sony 16GB Class 10 Micro SDHC R40 Memory Card",25.78,2,0,2.578
815,CA-2017-143686,5/14/2017,PJ-19015,"Pauline Johnson",West,TEC-AC-10001838,Technology,Accessories,"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",1399.93,7,0,601.9699
823,CA-2017-101434,6/20/2017,TR-21325,"Toby Ritter",East,TEC-AC-10002402,Technology,Accessories,"Razer Kraken PRO Over Ear PC and Music Headset",239.97,3,0,71.991
825,US-2014-102071,05-09-2014,PG-18820,"Patrick Gardner",West,TEC-AC-10003441,Technology,Accessories,"Kingston Digital DataTraveler 32GB USB 2.0",67.8,4,0,4.068
826,US-2014-102071,05-09-2014,PG-18820,"Patrick Gardner",West,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",167.97,3,0,40.3128
832,CA-2017-129462,6/16/2017,JE-15745,"Joel Eaton",South,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",191.98,2,0,51.8346
833,CA-2017-129462,6/16/2017,JE-15745,"Joel Eaton",South,TEC-PH-10002085,Technology,Phones,"Clarity 53712",65.99,1,0,17.1574
836,CA-2016-165316,7/23/2016,JB-15400,"Jennifer Braxton",South,TEC-MA-10004002,Technology,Machines,"Zebra GX420t Direct Thermal/Thermal Transfer Printer",265.475,1,0.5,-111.4995
839,US-2016-137547,03-07-2016,EB-13705,"Ed Braxton",Central,TEC-PH-10002365,Technology,Phones,"Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S",21.072,3,0.2,1.5804
847,CA-2015-114300,10/13/2015,AF-10885,"Art Foster",South,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",83.72,7,0,23.4416
850,CA-2014-107755,02-07-2014,CK-12760,"Cyma Kinney",East,TEC-AC-10000710,Technology,Accessories,"Maxell DVD-RAM Discs",115.36,7,0,49.6048
863,CA-2016-134474,01-05-2016,AJ-10795,"Anthony Johnson",South,TEC-AC-10001714,Technology,Accessories,"Logitech MX Performance Wireless Mouse",191.472,6,0.2,40.6878
865,CA-2016-134474,01-05-2016,AJ-10795,"Anthony Johnson",South,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",59.184,2,0.2,5.1786
871,CA-2016-158099,09-03-2016,PK-18910,"Paul Knutson",East,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",280.782,3,0.4,-46.797
877,CA-2016-116736,1/17/2016,CC-12430,"Chuck Clark",East,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",29.99,1,0,13.1956
878,CA-2016-116736,1/17/2016,CC-12430,"Chuck Clark",East,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",371.97,3,0,66.9546
890,CA-2017-132934,6/20/2017,JE-15475,"Jeremy Ellison",East,TEC-AC-10000927,Technology,Accessories,"Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ",149.95,5,0,14.995
894,CA-2017-133256,6/26/2017,TH-21550,"Tracy Hopkins",Central,TEC-PH-10002660,Technology,Phones,"Nortel Networks T7316 E Nt8 B27",543.92,8,0,135.98
903,CA-2017-132353,9/15/2017,DB-13060,"Dave Brooks",Central,TEC-PH-10004536,Technology,Phones,"Avaya 5420 Digital phone",323.976,3,0.2,20.2485
908,CA-2017-143259,12/30/2017,PO-18865,"Patrick O'Donnell",East,TEC-PH-10004774,Technology,Phones,"Gear Head AU3700S Headset",90.93,7,0,2.7279
910,CA-2017-137596,09-02-2017,BE-11335,"Bill Eplett",Central,TEC-PH-10001494,Technology,Phones,"Polycom CX600 IP Phone VoIP phone",1199.8,4,0,323.946
911,CA-2017-137596,09-02-2017,BE-11335,"Bill Eplett",Central,TEC-AC-10004666,Technology,Accessories,"Maxell iVDR EX 500GB Cartridge",1928.78,7,0,829.3754
915,CA-2017-102519,11/27/2017,BM-11650,"Brian Moss",Central,TEC-AC-10001772,Technology,Accessories,"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive",143.73,9,0,56.0547
922,CA-2015-111164,04-11-2015,SE-20110,"Sanjit Engle",East,TEC-AC-10002473,Technology,Accessories,"Maxell 4.7GB DVD-R",85.14,3,0,34.9074
923,CA-2015-111164,04-11-2015,SE-20110,"Sanjit Engle",East,TEC-PH-10004531,Technology,Phones,"OtterBox Commuter Series Case - iPhone 5 & 5s",21.99,1,0,10.5552
927,CA-2014-132962,9/13/2014,JM-15535,"Jessica Myrick",East,TEC-AC-10004353,Technology,Accessories,"Hypercom P1300 Pinpad",252,5,0.2,53.55
938,US-2017-111745,11-05-2017,RA-19885,"Ruben Ausman",West,TEC-AC-10003911,Technology,Accessories,"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",159.99,1,0,54.3966
957,CA-2017-102414,5/15/2017,JA-15970,"Joseph Airdo",West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,1,0.2,2.5893
972,CA-2014-115791,1/16/2014,DL-13315,"Delfina Latchford",East,TEC-PH-10004614,Technology,Phones,"AT&T 841000 Phone",124.2,3,0.4,-31.05
975,US-2017-103247,10-05-2017,PO-19195,"Phillina Ober",East,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",160.93,7,0,3.2186
978,CA-2017-159366,01-07-2017,BW-11110,"Bart Watters",Central,TEC-MA-10000822,Technology,Machines,"Lexmark MX611dhe Monochrome Laser Printer",3059.982,2,0.1,679.996
983,CA-2014-163419,11-11-2014,TZ-21580,"Tracy Zic",West,TEC-PH-10000560,Technology,Phones,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",559.984,2,0.2,55.9984
987,CA-2017-100314,9/29/2017,AS-10630,"Ann Steele",Central,TEC-MA-10003066,Technology,Machines,"Wasp CCD Handheld Bar Code Reader",336.51,3,0.4,44.868
996,CA-2014-117639,5/21/2014,MW-18235,"Mitch Willingham",South,TEC-PH-10001530,Technology,Phones,"Plantronics Voyager Pro Legend",617.97,3,0,173.0316
1002,CA-2015-124891,7/31/2015,RH-19495,"Rick Hansen",East,TEC-AC-10003033,Technology,Accessories,"Plantronics CS510 - Over-the-Head monaural Wireless Headset System",2309.65,7,0,762.1845
1010,CA-2017-135034,08-01-2017,AT-10735,"Annie Thurman",Central,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",95.984,2,0.2,5.999
1015,US-2015-126214,12/21/2015,JS-15880,"John Stevenson",West,TEC-AC-10003198,Technology,Accessories,"Enermax Acrylux Wireless Keyboard",99.6,1,0,36.852
1019,CA-2015-108665,07-06-2015,KM-16225,"Kalyca Meade",East,TEC-PH-10004188,Technology,Phones,"OtterBox Commuter Series Case - Samsung Galaxy S4",124.95,5,0,2.499
1023,CA-2015-124450,4/27/2015,GT-14710,"Greg Tran",East,TEC-MA-10004212,Technology,Machines,"Cisco SPA525G2 5-Line IP Phone",1379.92,8,0,648.5624
1028,CA-2016-126529,01-11-2016,DE-13255,"Deanra Eno",East,TEC-PH-10000148,Technology,Phones,"Cyber Acoustics AC-202b Speech Recognition Stereo Headset",15.588,2,0.4,-9.8724
1030,CA-2014-163552,07-11-2014,LA-16780,"Laura Armstrong",East,TEC-PH-10003885,Technology,Phones,"Cisco SPA508G",197.97,3,0,57.4113
1042,CA-2016-102981,09-06-2016,MO-17500,"Mary O'Rourke",East,TEC-AC-10004761,Technology,Accessories,"Maxell 4.7GB DVD+RW 3/Pack",31.86,2,0,11.151
1047,CA-2016-169103,03-08-2016,ZC-21910,"Zuschuss Carroll",South,TEC-PH-10001530,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",1363.96,5,0.2,85.2475
1049,CA-2014-139192,5/27/2014,LC-16885,"Lena Creighton",West,TEC-PH-10000486,Technology,Phones,"Plantronics HL10 Handset Lifter",1113.504,12,0.2,125.2692
1050,CA-2014-139192,5/27/2014,LC-16885,"Lena Creighton",West,TEC-AC-10001606,Technology,Accessories,"Logitech Wireless Performance Mouse MX for PC and Mac",99.99,1,0,37.9962
1065,CA-2015-161263,4/16/2015,TS-21160,"Theresa Swint",East,TEC-PH-10002115,Technology,Phones,"Plantronics 81402",118.782,3,0.4,-27.7158
1076,CA-2016-134348,11-12-2016,MS-17710,"Maurice Satty",West,TEC-AC-10003447,Technology,Accessories,"Micropad Numeric Keypads",31.984,2,0.2,1.999
1086,US-2016-143819,03-01-2016,KD-16270,"Karen Daniels",East,TEC-MA-10003979,Technology,Machines,"Ativa V4110MDD Micro-Cut Shredder",4899.93,7,0,2400.9657
1088,CA-2016-166163,8/15/2016,CY-12745,"Craig Yedwab",West,TEC-PH-10004896,Technology,Phones,"Nokia Lumia 521 (T-Mobile)",71.976,3,0.2,7.1976
1091,CA-2017-158407,06-04-2017,LW-16990,"Lindsay Williams",South,TEC-PH-10001819,Technology,Phones,"Innergie mMini Combo Duo USB Travel Charging Kit",71.984,2,0.2,25.1944
1093,CA-2015-143490,12-06-2015,NP-18325,"Naresj Patel",West,TEC-PH-10000576,Technology,Phones,"AT&T 1080 Corded phone",219.184,2,0.2,19.1786
1101,CA-2016-107216,6/14/2016,PV-18985,"Paul Van Hugh",West,TEC-AC-10001013,Technology,Accessories,"Logitech ClearChat Comfort/USB Headset H390",29.29,1,0,9.6657
1111,US-2016-110156,11/19/2016,EH-13945,"Eric Hoffmann",Central,TEC-PH-10003589,Technology,Phones,"invisibleSHIELD by ZAGG Smudge-Free Screen Protector",71.96,5,0.2,25.186
1116,CA-2017-140585,12/18/2017,RA-19915,"Russell Applegate",West,TEC-AC-10003610,Technology,Accessories,"Logitech Illuminated - Keyboard",119.98,2,0,57.5904
1119,CA-2015-142755,09-04-2015,CS-12355,"Christine Sundaresam",South,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",619.95,5,0,111.591
1122,US-2014-147627,1/20/2014,HL-15040,"Hunter Lopez",South,TEC-PH-10001061,Technology,Phones,"Apple iPhone 5C",699.93,7,0,181.9818
1145,CA-2014-146969,9/29/2014,AP-10915,"Arthur Prichep",West,TEC-MA-10004241,Technology,Machines,"Star Micronics TSP800 TSP847IIU Receipt Printer",686.32,2,0.2,223.054
1150,CA-2015-112452,04-04-2015,NC-18340,"Nat Carroll",Central,TEC-PH-10000307,Technology,Phones,"Shocksock Galaxy S4 Armband",10.95,1,0,0.438
1151,CA-2015-112452,04-04-2015,NC-18340,"Nat Carroll",Central,TEC-CO-10004202,Technology,Copiers,"Brother DCP1000 Digital 3 in 1 Multifunction Machine",599.98,2,0,209.993
1163,CA-2014-127964,03-03-2014,AP-10720,"Anne Pryor",East,TEC-PH-10004700,Technology,Phones,"PowerGen Dual USB Car Charger",9.99,1,0,4.5954
1167,CA-2015-125416,11-02-2015,KC-16540,"Kelly Collister",West,TEC-AC-10001552,Technology,Accessories,"Logitech K350 2.4Ghz Wireless Keyboard",447.93,9,0,49.2723
1179,CA-2016-113621,12-01-2016,JE-15745,"Joel Eaton",East,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",179.97,3,0,44.9925
1180,CA-2016-168081,4/24/2016,CA-12055,"Cathy Armstrong",Central,TEC-AC-10003174,Technology,Accessories,"Plantronics S12 Corded Telephone Headset System",258.696,3,0.2,64.674
1181,CA-2014-128146,6/21/2014,DB-13060,"Dave Brooks",East,TEC-PH-10004539,Technology,Phones,"Wireless Extenders zBoost YX545 SOHO Signal Booster",1322.93,7,0,357.1911
1184,CA-2017-138779,1/14/2017,RB-19570,"Rob Beeghly",South,TEC-PH-10003655,Technology,Phones,"Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4",7.92,5,0.2,0.693
1190,CA-2017-117212,2/26/2017,BT-11530,"Bradley Talbott",West,TEC-PH-10004447,Technology,Phones,"Toshiba IPT2010-SD IP Telephone",889.536,8,0.2,66.7152
1198,CA-2016-130946,04-08-2016,ZC-21910,"Zuschuss Carroll",Central,TEC-AC-10001990,Technology,Accessories,"Kensington Orbit Wireless Mobile Trackball for PC and Mac",431.928,9,0.2,64.7892
1206,CA-2017-133235,08-01-2017,LH-16750,"Larry Hughes",South,TEC-PH-10002660,Technology,Phones,"Nortel Networks T7316 E Nt8 B27",271.96,5,0.2,16.9975
1217,US-2017-118087,09-09-2017,SP-20620,"Stefania Perrino",East,TEC-AC-10004469,Technology,Accessories,"Microsoft Sculpt Comfort Mouse",95.88,3,0.2,28.764
1219,US-2017-118087,09-09-2017,SP-20620,"Stefania Perrino",East,TEC-AC-10003174,Technology,Accessories,"Plantronics S12 Corded Telephone Headset System",258.696,3,0.2,64.674
1220,US-2017-118087,09-09-2017,SP-20620,"Stefania Perrino",East,TEC-PH-10002200,Technology,Phones,"Samsung Galaxy Note 2",1931.958,7,0.4,-386.3916
1222,CA-2014-110184,07-12-2014,BF-11170,"Ben Ferrer",West,TEC-PH-10000439,Technology,Phones,"GE DSL Phone Line Filter",255.936,8,0.2,28.7928
1224,CA-2016-126004,12-04-2016,BM-11140,"Becky Martin",East,TEC-AC-10001432,Technology,Accessories,"Enermax Aurora Lite Keyboard",78.15,1,0,34.386
1234,CA-2016-153682,5/30/2016,BG-11695,"Brooke Gillingham",East,TEC-CO-10001046,Technology,Copiers,"Canon Imageclass D680 Copier / Fax",839.988,2,0.4,69.999
1242,CA-2016-128727,8/29/2016,MO-17800,"Meg O'Connel",East,TEC-PH-10003442,Technology,Phones,"Samsung Replacement EH64AVFWE Premium Headset",22,4,0,5.5
1253,CA-2015-154956,07-04-2015,IM-15070,"Irene Maddox",Central,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",1099.96,4,0,285.9896
1255,CA-2017-144638,03-10-2017,MH-18115,"Mick Hernandez",East,TEC-PH-10000149,Technology,Phones,"Cisco SPA525G2 IP Phone - Wireless",35.91,3,0.4,-8.379
1260,US-2016-168620,12/24/2016,RB-19795,"Ross Baird",South,TEC-AC-10004469,Technology,Accessories,"Microsoft Sculpt Comfort Mouse",255.68,8,0.2,76.704
1261,CA-2017-117079,10/23/2017,JR-15700,"Jocasta Rupert",South,TEC-PH-10004586,Technology,Phones,"Wilson SignalBoost 841262 DB PRO Amplifier Kit",863.88,3,0.2,107.985
1264,CA-2016-155992,10-01-2016,CC-12220,"Chris Cortes",Central,TEC-PH-10000215,Technology,Phones,"Plantronics Cordless Phone Headset with In-line Volume - M214C",69.9,2,0,18.873
1277,CA-2016-119186,5/26/2016,MS-17710,"Maurice Satty",Central,TEC-AC-10000580,Technology,Accessories,"Logitech G13 Programmable Gameboard with LCD Display",63.992,1,0.2,-7.1991
1279,CA-2014-163293,09-08-2014,KC-16255,"Karen Carlisle",South,TEC-AC-10004209,Technology,Accessories,"Memorex Froggy Flash Drive 4 GB",32.97,3,0,12.8583
1280,CA-2014-163293,09-08-2014,KC-16255,"Karen Carlisle",South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,4,0,30.1968
1281,CA-2016-160815,09-05-2016,TR-21325,"Toby Ritter",Central,TEC-PH-10003505,Technology,Phones,"Geemarc AmpliPOWER60",278.4,3,0,80.736
1299,CA-2016-134425,12-08-2016,QJ-19255,"Quincy Jones",Central,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",114.95,5,0,2.299
1305,US-2017-126179,07-03-2017,CS-12460,"Chuck Sachs",South,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",287.97,3,0,77.7519
1306,CA-2016-101966,7/14/2016,BM-11785,"Bryan Mills",Central,TEC-PH-10003437,Technology,Phones,"Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with",419.944,7,0.2,52.493
1318,CA-2017-157651,12-10-2017,HA-14920,"Helen Andreada",East,TEC-AC-10003116,Technology,Accessories,"Memorex Froggy Flash Drive 8 GB",14.2,1,0.2,3.3725
1319,CA-2014-160773,07-01-2014,LW-16825,"Laurel Workman",South,TEC-PH-10004586,Technology,Phones,"Wilson SignalBoost 841262 DB PRO Amplifier Kit",575.92,2,0.2,71.99
1331,CA-2017-127705,06-02-2017,AB-10255,"Alejandro Ballentine",East,TEC-PH-10000347,Technology,Phones,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",2.97,1,0.4,-0.6435
1339,CA-2017-100524,3/31/2017,CM-12115,"Chad McGuire",East,TEC-PH-10002549,Technology,Phones,"Polycom SoundPoint IP 450 VoIP phone",677.58,3,0,176.1708
1341,CA-2017-113481,01-02-2017,AS-10045,"Aaron Smayling",South,TEC-MA-10002178,Technology,Machines,"Cisco CP-7937G Unified IP Conference Station Phone",695.7,2,0.5,-27.828
1353,CA-2017-162978,05-04-2017,LW-16990,"Lindsay Williams",West,TEC-PH-10003092,Technology,Phones,"Motorola L804",183.96,5,0.2,20.6955
1363,CA-2017-125199,10/19/2017,HM-14860,"Harry Marie",East,TEC-PH-10001336,Technology,Phones,"Digium D40 VoIP phone",309.576,4,0.4,-56.7556
1365,US-2017-155425,11-10-2017,AB-10600,"Ann Blume",West,TEC-MA-10003183,Technology,Machines,"DYMO CardScan Personal V9 Business Card Scanner",95.994,2,0.7,-63.996
1366,US-2017-155425,11-10-2017,AB-10600,"Ann Blume",West,TEC-AC-10001314,Technology,Accessories,"Case Logic 2.4GHz Wireless Keyboard",239.952,6,0.2,-35.9928
1367,US-2017-155425,11-10-2017,AB-10600,"Ann Blume",West,TEC-PH-10002563,Technology,Phones,"Adtran 1202752G1",201.584,2,0.2,15.1188
1372,CA-2017-136672,03-07-2017,MG-17890,"Michael Granlund",East,TEC-AC-10004510,Technology,Accessories,"Logitech Desktop MK120 Mouse and keyboard Combo",49.08,3,0,4.908
1379,CA-2014-126361,08-04-2014,VD-21670,"Valerie Dominguez",West,TEC-PH-10002310,Technology,Phones,"Panasonic KX T7731-B Digital phone",399.96,5,0.2,34.9965
1389,US-2016-108504,02-05-2016,PP-18955,"Paul Prost",South,TEC-PH-10000215,Technology,Phones,"Plantronics Cordless Phone Headset with In-line Volume - M214C",104.85,3,0,28.3095
1390,US-2016-108504,02-05-2016,PP-18955,"Paul Prost",South,TEC-PH-10003645,Technology,Phones,"Aastra 57i VoIP phone",484.83,3,0,126.0558
1399,CA-2016-124485,11/24/2016,NC-18340,"Nat Carroll",East,TEC-AC-10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",88.4,4,0,11.492
1401,CA-2016-159212,11-01-2016,KM-16375,"Katherine Murray",South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.104
1407,US-2014-118486,04-06-2014,SD-20485,"Shirley Daniels",East,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",116.784,2,0.2,21.897
1415,CA-2017-115994,1/28/2017,BT-11305,"Beth Thompson",West,TEC-AC-10000580,Technology,Accessories,"Logitech G13 Programmable Gameboard with LCD Display",239.97,3,0,26.3967
1417,CA-2015-126697,9/21/2015,SV-20815,"Stuart Van",Central,TEC-PH-10002922,Technology,Phones,"ShoreTel ShorePhone IP 230 VoIP phone",946.344,7,0.2,118.293
1418,CA-2015-126697,9/21/2015,SV-20815,"Stuart Van",Central,TEC-AC-10004353,Technology,Accessories,"Hypercom P1300 Pinpad",151.2,3,0.2,32.13
1425,CA-2015-124800,9/26/2015,RW-19540,"Rick Wilson",West,TEC-PH-10001750,Technology,Phones,"Samsung Rugby III",263.96,5,0.2,23.0965
1431,CA-2017-122700,11/26/2017,LT-17110,"Liz Thompson",East,TEC-PH-10003092,Technology,Phones,"Motorola L804",220.752,8,0.4,-40.4712
1438,CA-2015-139731,10/15/2015,JE-15745,"Joel Eaton",Central,TEC-AC-10004975,Technology,Accessories,"Plantronics Audio 995 Wireless Stereo Headset",263.88,3,0.2,42.8805
1445,CA-2016-133725,5/23/2016,KL-16645,"Ken Lonsdale",Central,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",1979.928,9,0.2,148.4946
1448,CA-2017-102337,6/13/2017,SD-20485,"Shirley Daniels",Central,TEC-PH-10002564,Technology,Phones,"OtterBox Defender Series Case - Samsung Galaxy S4",47.984,2,0.2,5.998
1450,CA-2015-145821,05-01-2015,JB-15400,"Jennifer Braxton",West,TEC-PH-10004348,Technology,Phones,"OtterBox Defender Series Case - iPhone 5c",88.752,3,0.2,11.094
1455,CA-2016-133711,11/26/2016,MC-17425,"Mark Cousins",South,TEC-MA-10000010,Technology,Machines,"Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer",3040,8,0,1459.2
1463,CA-2016-152289,8/26/2016,LC-16930,"Linda Cazamias",Central,TEC-AC-10004571,Technology,Accessories,"Logitech G700s Rechargeable Gaming Mouse",159.984,2,0.2,43.9956
1467,CA-2014-151708,08-08-2014,MB-17305,"Maria Bertelson",West,TEC-AC-10001767,Technology,Accessories,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",95.976,3,0.2,-10.7973
1468,CA-2015-100769,5/16/2015,TH-21550,"Tracy Hopkins",South,TEC-AC-10002402,Technology,Accessories,"Razer Kraken PRO Over Ear PC and Music Headset",255.968,4,0.2,31.996
1479,CA-2017-121468,11/19/2017,KD-16345,"Katherine Ducich",West,TEC-PH-10000376,Technology,Phones,"Square Credit Card Reader",31.968,4,0.2,2.3976
1485,US-2016-108098,10/14/2016,CP-12340,"Christine Phan",West,TEC-AC-10000865,Technology,Accessories,"WD My Passport Ultra 500GB Portable External Hard Drive",177,3,0,30.09
1487,CA-2015-140410,11-03-2015,CM-12655,"Corinna Mitchell",West,TEC-PH-10003580,Technology,Phones,"Cisco IP Phone 7961G-GE VoIP phone",1212.848,7,0.2,106.1242
1488,CA-2015-140410,11-03-2015,CM-12655,"Corinna Mitchell",West,TEC-AC-10001109,Technology,Accessories,"Logitech Trackman Marble Mouse",89.97,3,0,37.7874
1503,CA-2016-100468,11/24/2016,AT-10435,"Alyssa Tate",West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2,0.2,3.352
1508,CA-2016-134208,9/17/2016,CS-12505,"Cindy Stewart",South,TEC-MA-10004458,Technology,Machines,"Lexmark X 9575 Professional All-in-One Color Printer",396,4,0,190.08
1538,CA-2017-121888,9/15/2017,CL-11890,"Carl Ludwig",East,TEC-PH-10000439,Technology,Phones,"GE DSL Phone Line Filter",39.99,1,0,11.5971
1550,CA-2014-134278,07-06-2014,EP-13915,"Emily Phan",East,TEC-CO-10001046,Technology,Copiers,"Canon Imageclass D680 Copier / Fax",559.992,1,0.2,174.9975
1556,CA-2017-120761,09-04-2017,AB-10150,"Aimee Bixby",East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,4,0,39.5428
1566,CA-2015-132101,3/19/2015,JO-15550,"Jesus Ocampo",West,TEC-PH-10004539,Technology,Phones,"Wireless Extenders zBoost YX545 SOHO Signal Booster",453.576,3,0.2,39.6879
1567,CA-2015-129112,11/29/2015,AW-10840,"Anthony Witt",Central,TEC-AC-10003038,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2.0",21.48,3,0.2,-0.2685
1573,US-2014-157385,11/23/2014,SC-20095,"Sanjit Chand",West,TEC-AC-10003280,Technology,Accessories,"Belkin F8E887 USB Wired Ergonomic Keyboard",29.99,1,0,6.2979
1575,CA-2014-101602,12/15/2014,MC-18100,"Mick Crebagga",Central,TEC-PH-10000169,Technology,Phones,"ARKON Windshield Dashboard Air Vent Car Mount Holder",40.68,3,0.2,-9.153
1580,CA-2015-131338,08-09-2015,NP-18325,"Naresj Patel",East,TEC-PH-10003012,Technology,Phones,"Nortel Meridian M3904 Professional Digital phone",307.98,2,0,89.3142
1586,CA-2015-131338,08-09-2015,NP-18325,"Naresj Patel",East,TEC-PH-10000984,Technology,Phones,"Panasonic KX-TG9471B",979.95,5,0,274.386
1589,CA-2015-131338,08-09-2015,NP-18325,"Naresj Patel",East,TEC-AC-10002600,Technology,Accessories,"Belkin QODE FastFit Bluetooth Keyboard",247.8,4,0,34.692
1593,CA-2015-122826,6/23/2015,RD-19480,"Rick Duston",West,TEC-PH-10004830,Technology,Phones,"Pyle PRT45 Retro Home Telephone",201.568,4,0.2,22.6764
1605,US-2016-115819,4/19/2016,JO-15280,"Jas O'Carroll",West,TEC-PH-10004700,Technology,Phones,"PowerGen Dual USB Car Charger",39.96,5,0.2,12.987
1612,CA-2014-156349,5/26/2014,ML-17395,"Marina Lichtenstein",West,TEC-PH-10000441,Technology,Phones,"VTech DS6151",201.584,2,0.2,20.1584
1613,CA-2014-156349,5/26/2014,ML-17395,"Marina Lichtenstein",West,TEC-PH-10002726,Technology,Phones,"netTALK DUO VoIP Telephone Service",83.984,2,0.2,31.494
1615,US-2016-113509,3/15/2016,PL-18925,"Paul Lucas",East,TEC-AC-10004855,Technology,Accessories,"V7 USB Numeric Keypad",83.976,3,0.2,-13.6461
1624,CA-2017-108560,07-08-2017,JC-15385,"Jenna Caffey",West,TEC-AC-10003063,Technology,Accessories,"Micro Innovations USB RF Wireless Keyboard with Mouse",50,2,0,10.5
1625,CA-2015-157084,12/19/2015,JG-15160,"James Galang",West,TEC-PH-10002922,Technology,Phones,"ShoreTel ShorePhone IP 230 VoIP phone",675.96,5,0.2,84.495
1626,CA-2015-157084,12/19/2015,JG-15160,"James Galang",West,TEC-AC-10002049,Technology,Accessories,"Plantronics Savi W720 Multi-Device Wireless Headset System",1265.85,3,0,556.974
